"time","surv","nrisk","nevent","arm"
2.3791923340178,0.998555785386195,306046,1,"not linked"
2.38193018480493,0.998552519442394,305748,1,"not linked"
2.38466803559206,0.998549250098227,305429,1,"not linked"
2.38740588637919,0.998549250098227,305346,0,"not linked"
2.39014373716632,0.998549250098227,305205,0,"not linked"
2.39288158795346,0.998549250098227,304878,0,"not linked"
2.39561943874059,0.998549250098227,304447,0,"not linked"
2.39835728952772,0.998545965958507,304052,1,"not linked"
2.40109514031485,0.998545965958507,303734,0,"not linked"
2.40383299110198,0.998545965958507,303515,0,"not linked"
2.40657084188912,0.998542675444486,303462,1,"not linked"
2.40930869267625,0.998536091899839,303345,2,"not linked"
2.41204654346338,0.998532797010142,303056,1,"not linked"
2.41478439425051,0.998532797010142,302669,0,"not linked"
2.41752224503765,0.998529494033436,302313,1,"not linked"
2.42026009582478,0.998529494033436,301988,0,"not linked"
2.42299794661191,0.998529494033436,301700,0,"not linked"
2.42573579739904,0.998529494033436,301646,0,"not linked"
2.42847364818617,0.998529494033436,301505,0,"not linked"
2.43121149897331,0.998522863427343,301188,2,"not linked"
2.43394934976044,0.998522863427343,300855,0,"not linked"
2.43668720054757,0.998519540179909,300466,1,"not linked"
2.4394250513347,0.998516213932415,300194,1,"not linked"
2.44216290212183,0.998516213932415,299874,0,"not linked"
2.44490075290897,0.998516213932415,299832,0,"not linked"
2.4476386036961,0.998516213932415,299690,0,"not linked"
2.45037645448323,0.998516213932415,299349,0,"not linked"
2.45311430527036,0.998512873117203,298884,1,"not linked"
2.4558521560575,0.998512873117203,298514,0,"not linked"
2.45859000684463,0.998512873117203,298227,0,"not linked"
2.46132785763176,0.998512873117203,297906,0,"not linked"
2.46406570841889,0.998509520715413,297850,1,"not linked"
2.46680355920602,0.998509520715413,297700,0,"not linked"
2.46954140999316,0.998509520715413,297252,0,"not linked"
2.47227926078029,0.998506157371568,296880,1,"not linked"
2.47501711156742,0.998506157371568,296510,0,"not linked"
2.47775496235455,0.998506157371568,296176,0,"not linked"
2.48049281314168,0.998506157371568,295857,0,"not linked"
2.48323066392882,0.998506157371568,295813,0,"not linked"
2.48596851471595,0.998506157371568,295656,0,"not linked"
2.48870636550308,0.998506157371568,295215,0,"not linked"
2.49144421629021,0.998506157371568,294929,0,"not linked"
2.49418206707734,0.998502767882628,294589,1,"not linked"
2.49691991786448,0.998502767882628,294273,0,"not linked"
2.49965776865161,0.998499371995881,294033,1,"not linked"
2.50239561943874,0.998499371995881,293958,0,"not linked"
2.50513347022587,0.998499371995881,293823,0,"not linked"
2.507871321013,0.998499371995881,293524,0,"not linked"
2.51060917180014,0.998495966159149,293173,1,"not linked"
2.51334702258727,0.998495966159149,292855,0,"not linked"
2.5160848733744,0.998495966159149,292579,0,"not linked"
2.51882272416153,0.998495966159149,292299,0,"not linked"
2.52156057494867,0.998495966159149,292241,0,"not linked"
2.5242984257358,0.998495966159149,292092,0,"not linked"
2.52703627652293,0.998495966159149,291776,0,"not linked"
2.52977412731006,0.998492539552769,291395,1,"not linked"
2.53251197809719,0.998492539552769,291025,0,"not linked"
2.53524982888433,0.998489104872248,290709,1,"not linked"
2.53798767967146,0.998489104872248,290379,0,"not linked"
2.54072553045859,0.998489104872248,290322,0,"not linked"
2.54346338124572,0.998489104872248,290191,0,"not linked"
2.54620123203285,0.998485660583053,289897,1,"not linked"
2.54893908281999,0.998482211010548,289452,1,"not linked"
2.55167693360712,0.998482211010548,289152,0,"not linked"
2.55441478439425,0.998482211010548,288877,0,"not linked"
2.55715263518138,0.998482211010548,288616,0,"not linked"
2.55989048596851,0.998482211010548,288545,0,"not linked"
2.56262833675565,0.998482211010548,288414,0,"not linked"
2.56536618754278,0.998482211010548,288086,0,"not linked"
2.56810403832991,0.998482211010548,287751,0,"not linked"
2.57084188911704,0.998478737400675,287448,1,"not linked"
2.57357973990418,0.998478737400675,287174,0,"not linked"
2.57631759069131,0.998478737400675,286892,0,"not linked"
2.57905544147844,0.998471775600836,286845,2,"not linked"
2.58179329226557,0.998471775600836,286703,0,"not linked"
2.5845311430527,0.998471775600836,286323,0,"not linked"
2.58726899383984,0.998468284318708,285990,1,"not linked"
2.59000684462697,0.998468284318708,285688,0,"not linked"
2.5927446954141,0.998468284318708,285415,0,"not linked"
2.59548254620123,0.998464784224817,285269,1,"not linked"
2.59822039698836,0.998461283689168,285232,1,"not linked"
